Observation,file_path,Behavior,Time_Relative_sf,id
T45_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc1234_NP - Event Logs,Phase1_stop,14.9149,T45
T45_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc1234_NP - Event Logs,Phase2_start,39.1058,T45
T45_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc1234_NP - Event Logs,Phase2_stop,49.8165,T45
T45_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc1234_NP - Event Logs,Phase3_start,79.346,T45
T45_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc1234_NP - Event Logs,Phase3_stop,80.0801,T45
T03_VA_FT_balc1_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T03_VA_FT_balc1_SB - Event Logs,Phase1_start,0.0,T03
T03_VA_FT_balc1_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T03_VA_FT_balc1_SB - Event Logs,Phase1_stop,9.99999,T03
T03_VA_FT_balc2_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T03_VA_FT_balc2_SB - Event Logs,Phase2_start,0.033339,T03
T03_VA_FT_balc2_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T03_VA_FT_balc2_SB - Event Logs,Phase2_stop,10.0333,T03
T03_VA_FT_balc3_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T03_VA_FT_balc3_SB - Event Logs,Phase3_start,0.0,T03
T03_VA_FT_balc3_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T03_VA_FT_balc3_SB - Event Logs,Phase3_stop,2.23333,T03
T03_VA_FT_balc4_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T03_VA_FT_balc4_SB - Event Logs,Phase4_start,5.9,T03
T03_VA_FT_balc4_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T03_VA_FT_balc4_SB - Event Logs,Phase4_stop,8.29999,T03
T16_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T16_VA_FT_balc1234_SB - Event Logs,Phase1_start,7.93642,T16
T16_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T16_VA_FT_balc1234_SB - Event Logs,Phase1_stop,17.9513,T16
T16_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T16_VA_FT_balc1234_SB - Event Logs,Phase2_start,28.6587,T16
T16_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T16_VA_FT_balc1234_SB - Event Logs,Phase2_stop,38.672,T16
T16_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T16_VA_FT_balc1234_SB - Event Logs,Phase3_start,45.7791,T16
T16_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T16_VA_FT_balc1234_SB - Event Logs,Phase3_stop,55.7926,T16
T16_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T16_VA_FT_balc1234_SB - Event Logs,Phase4_start,65.0651,T16
T16_VA_FT_balc1234_SB,/files/pathml/aim2/raw_labels/VA/Clinical Test (4) - T16_VA_FT_balc1234_SB - Event Logs,Phase4_stop,75.0751,T16
T41_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB_2GS - Event Logs,Phase1_start,15.4155,T41
T41_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB_2GS - Event Logs,Phase1_stop,25.42,T41
T41_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB_2GS - Event Logs,Phase2_start,45.045,T41
T41_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB_2GS - Event Logs,Phase2_stop,55.05,T41
T41_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB_2GS - Event Logs,Phase3_start,70.2035,T41
T41_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB_2GS - Event Logs,Phase3_stop,80.2,T41
T41_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB_2GS - Event Logs,Phase4_start,124.224,T41
T41_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T41_VA_FT_balc1234_GB_2GS - Event Logs,Phase4_stop,126.193,T41
T51_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB_2GS - Event Logs,Phase1_start,11.3447,T51
T51_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB_2GS - Event Logs,Phase1_stop,21.34,T51
T51_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB_2GS - Event Logs,Phase2_start,39.039,T51
T51_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB_2GS - Event Logs,Phase2_stop,49.04,T51
T51_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB_2GS - Event Logs,Phase3_start,84.6513,T51
T51_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB_2GS - Event Logs,Phase3_stop,94.65,T51
T51_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB_2GS - Event Logs,Phase4_start,123.857,T51
T51_VA_FT_balc1234_GB_2GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB_2GS - Event Logs,Phase4_stop,133.86,T51
T47_VA_FT_balc1234_JD _2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD _2EFA - Event Logs,Phase1_start,7.07375,T47
T47_VA_FT_balc1234_JD _2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD _2EFA - Event Logs,Phase1_stop,17.5509,T47
T47_VA_FT_balc1234_JD _2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD _2EFA - Event Logs,Phase2_start,26.1261,T47
T47_VA_FT_balc1234_JD _2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD _2EFA - Event Logs,Phase2_stop,36.5365,T47
T47_VA_FT_balc1234_JD _2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD _2EFA - Event Logs,Phase3_start,46.1795,T47
T47_VA_FT_balc1234_JD _2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD _2EFA - Event Logs,Phase3_stop,57.2239,T47
T47_VA_FT_balc1234_JD _2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD _2EFA - Event Logs,Phase4_start,67.2005,T47
T47_VA_FT_balc1234_JD _2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD _2EFA - Event Logs,Phase4_stop,77.8779,T47
T49_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T49_VA_FT_balc1234_GB - Event Logs,Phase1_start,6.80681,T49
T49_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T49_VA_FT_balc1234_GB - Event Logs,Phase1_stop,17.017,T49
T49_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T49_VA_FT_balc1234_GB - Event Logs,Phase2_start,23.657,T49
T49_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T49_VA_FT_balc1234_GB - Event Logs,Phase2_stop,34.5012,T49
T49_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T49_VA_FT_balc1234_GB - Event Logs,Phase3_start,43.7437,T49
T49_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T49_VA_FT_balc1234_GB - Event Logs,Phase3_stop,54.4878,T49
T49_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T49_VA_FT_balc1234_GB - Event Logs,Phase4_start,59.4928,T49
T49_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T49_VA_FT_balc1234_GB - Event Logs,Phase4_stop,72.0721,T49
T51_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB - Event Logs,Phase1_start,10.7774,T51
T51_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB - Event Logs,Phase1_stop,22.022,T51
T51_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB - Event Logs,Phase2_start,39.0057,T51
T51_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB - Event Logs,Phase2_stop,50.05,T51
T51_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB - Event Logs,Phase3_start,84.8849,T51
T51_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB - Event Logs,Phase3_stop,95.8959,T51
T51_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB - Event Logs,Phase4_start,124.291,T51
T51_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T51_VA_FT_balc1234_GB - Event Logs,Phase4_stop,134.247,T51
T46_VA_FT_balc123_EF,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T46_VA_FT_balc123_EF - Event Logs,Phase1_start,8.00913,T46
T46_VA_FT_balc123_EF,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T46_VA_FT_balc123_EF - Event Logs,Phase1_stop,18.2255,T46
T46_VA_FT_balc123_EF,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T46_VA_FT_balc123_EF - Event Logs,Phase2_start,28.568,T46
T46_VA_FT_balc123_EF,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T46_VA_FT_balc123_EF - Event Logs,Phase2_stop,38.7844,T46
T46_VA_FT_balc123_EF,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T46_VA_FT_balc123_EF - Event Logs,Phase3_start,52.686,T46
T46_VA_FT_balc123_EF,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T46_VA_FT_balc123_EF - Event Logs,Phase3_stop,56.2229,T46
T45_VA_FT_balc123_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS - Event Logs,Phase1_start,4.97164,T45
T45_VA_FT_balc123_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS - Event Logs,Phase1_stop,14.97,T45
T45_VA_FT_balc123_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS - Event Logs,Phase2_start,41.7084,T45
T45_VA_FT_balc123_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS - Event Logs,Phase2_stop,51.71,T45
T45_VA_FT_balc123_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS - Event Logs,Phase3_start,79.5462,T45
T45_VA_FT_balc123_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS - Event Logs,Phase3_stop,80.1802,T45
T45_VA_FT_balc123_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS - Event Logs,Phase3_start,80.7474,T45
T45_VA_FT_balc123_GS,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T45_VA_FT_balc123_GS - Event Logs,Phase3_stop,82.0153,T45
T47_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD  - Event Logs,Phase1_start,7.47414,T47
T47_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD  - Event Logs,Phase1_stop,17.47,T47
T47_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD  - Event Logs,Phase2_start,26.3931,T47
T47_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD  - Event Logs,Phase2_stop,36.39,T47
T47_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD  - Event Logs,Phase3_start,46.5132,T47
T47_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD  - Event Logs,Phase3_stop,56.51,T47
T47_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD  - Event Logs,Phase4_start,67.7678,T47
T47_VA_FT_balc1234_JD,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T47_VA_FT_balc1234_JD  - Event Logs,Phase4_stop,77.77,T47
T39_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T39_VA_FT_balc1234_JP - Event Logs,Phase1_start,5.03837,T39
T39_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T39_VA_FT_balc1234_JP - Event Logs,Phase1_stop,15.04,T39
T39_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T39_VA_FT_balc1234_JP - Event Logs,Phase2_start,28.5285,T39
T39_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T39_VA_FT_balc1234_JP - Event Logs,Phase2_stop,38.53,T39
T39_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T39_VA_FT_balc1234_JP - Event Logs,Phase3_start,50.1168,T39
T39_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T39_VA_FT_balc1234_JP - Event Logs,Phase3_stop,58.9536,T39
T39_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T39_VA_FT_balc1234_JP - Event Logs,Phase4_start,71.0043,T39
T39_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T39_VA_FT_balc1234_JP - Event Logs,Phase4_stop,72.9396,T39
T60_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T60_VA_FT_balc1234_GB - Event Logs,Phase1_start,8.54188,T60
T60_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T60_VA_FT_balc1234_GB - Event Logs,Phase1_stop,18.54,T60
T60_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T60_VA_FT_balc1234_GB - Event Logs,Phase2_start,28.2282,T60
T60_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T60_VA_FT_balc1234_GB - Event Logs,Phase2_stop,38.23,T60
T60_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T60_VA_FT_balc1234_GB - Event Logs,Phase3_start,49.4828,T60
T60_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T60_VA_FT_balc1234_GB - Event Logs,Phase3_stop,59.48,T60
T60_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T60_VA_FT_balc1234_GB - Event Logs,Phase4_start,72.0053,T60
T60_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T60_VA_FT_balc1234_GB - Event Logs,Phase4_stop,82.01,T60
T50_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T50_VA_FT_balc1234_GB - Event Logs,Phase1_start,11.1445,T50
T50_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T50_VA_FT_balc1234_GB - Event Logs,Phase1_stop,21.14,T50
T50_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T50_VA_FT_balc1234_GB - Event Logs,Phase2_start,30.7641,T50
T50_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T50_VA_FT_balc1234_GB - Event Logs,Phase2_stop,40.76,T50
T50_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T50_VA_FT_balc1234_GB - Event Logs,Phase3_start,68.1014,T50
T50_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T50_VA_FT_balc1234_GB - Event Logs,Phase3_stop,78.1,T50
T50_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T50_VA_FT_balc1234_GB - Event Logs,Phase4_start,97.998,T50
T50_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project 2 - T50_VA_FT_balc1234_GB - Event Logs,Phase4_stop,98.4651,T50
